"symbol1" "symbol2" "BP"
"PSMA4" "ZNF35" 0.114
"PSMA4" "CLPP" 0.364
"PSMA4" "RBM10" NA
"PSMA4" "HIST1H2AC" 0.034
"PSMA4" "STK24" 0.131
"PSMA4" "EIF4G3" 0.202
"PSMA4" "HDAC3" 0.134
"PSMA4" "RPL14" 0.216
"PSMA4" "PKMYT1" 0.141
"PSMA4" "ZBED1" 0.147
"PSMA4" "MTA2" 0.168
"PSMA4" "ATP6V1F" 0.023
"PSMA4" "COX5A" 0.173
"PSMA4" "ARPC5" 0.034
"PSMA4" "ARPC1B" 0.034
"PSMA4" "NUBP2" 0.114
"PSMA4" "NPM3" 0.034
"PSMA4" "PRMT5" 0.142
"PSMA4" "ZNHIT1" 0.19
"PSMA4" "MYBBP1A" 0.104
"PSMA4" "NUDC" 0.023
"PSMA4" "TUBGCP2" 0.034
"PSMA4" "RPL35" 0.238
"PSMA4" "PDAP1" 0.03
"PSMA4" "GABARAP" 0.186
"PSMA4" "EXOSC7" 0.289
"PSMA4" "PSME4" 0.412
"PSMA4" "DNAJC9" 0
"PSMA4" "SIN3B" 0.195
"PSMA4" "USP22" 0.287
"PSMA4" "HARS2" 0.202
"PSMA4" "RPL13A" 0.224
"PSMA4" "KPNA6" 0
"PSMA4" "HSPBP1" 0.353
"PSMA4" "GSPT2" 0.282
"PSMA4" "TXN2" 0.355
"PSMA4" "DHRS7B" 0.116
"PSMA4" "TIMM13" 0.027
"PSMA4" "ANAPC2" 0.317
"PSMA4" "CPSF1" 0.137
"PSMA4" "PYCR2" 0.156
"PSMA4" "SEC61A1" 0.017
"PSMA4" "GEMIN4" 0.107
"PSMA4" "EXOSC3" 0.284
"PSMA4" "FIS1" 0.11
"PSMA4" "VPS28" 0.253
"PSMA4" "CAB39" 0.146
"PSMA4" "PAF1" 0.166
"PSMA4" "MRPL16" 0.202
"PSMA4" "CTNNBL1" 0.098
"PSMA4" "PRMT8" 0.184
"PSMA4" "PPAN" 0.034
"PSMA4" "SH3GLB2" NA
"PSMA4" "EXOSC5" 0.262
"PSMA4" "XAB2" 0.142
"PSMA4" "PLSCR3" 0.034
"PSMA4" "THOC2" 0.089
"PSMA4" "LSM2" 0.266
"PSMA4" "UBL5" 0.182
"PSMA4" "SMAP1" 0.034
"PSMA4" "MRPL17" 0.202
"PSMA4" "CHTF18" 0.147
"PSMA4" "SMYD3" NA
"PSMA4" "PDCL3" 0.275
"PSMA4" "MUS81" 0.199
"PSMA4" "SLC44A4" 0.09
"PSMA4" "RHOT2" 0.034
"PSMA4" "YIF1B" 0
"PSMA4" "ZNF598" 0.265
"PSMA4" "KLHDC3" 0.131
"PSMA4" "FTSJ3" 0.171
"PSMA4" "TRAPPC5" 0.03
"PSMA4" "TUBB" 0.03
"PSMA4" "HIST1H2AA" 0.034
"PSMA4" "POLR2J2" NA
"PSMA7" "PSMB4" 0.526
"PSMA7" "PSMC4" 0.375
"PSMA7" "RPL4" 0.25
"PSMA7" "RPL7" 0.209
"PSMA7" "RPL8" 0.245
"PSMA7" "RPL10" 0.191
"PSMA7" "RPL11" 0.211
"PSMA7" "RPL15" 0.245
"PSMA7" "RPL18" 0.245
"PSMA7" "RPL30" 0.205
"PSMA7" "RPL27A" 0.25
"PSMA7" "RPL32" 0.245
"PSMA7" "RPL36AL" NA
"PSMA7" "RPL37" 0.25
"PSMA7" "RPL37A" 0.25
"PSMA7" "RPLP0" 0.21
"PSMA7" "RPLP2" 0.25
"PSMA7" "RPN1" 0.218
"PSMA7" "RPS2" 0.265
"PSMA7" "RPS9" 0.218
"PSMA7" "RPS23" 0.224
"PSMA7" "RRM2" 0.13
"PSMA7" "SET" 0.227
"PSMA7" "SH3GL1" 0.03
"PSMA7" "SURF4" 0.031
"PSMA7" "TBCA" 0.034
"PSMA7" "UBE2V1" 0.18
"PSMA7" "UGP2" 0.142
"PSMA7" "UQCRC2" 0.26
"PSMA7" "CLPP" 0.364
"PSMA7" "RBM10" NA
"PSMA7" "STK24" 0.131
"PSMA7" "HDAC3" 0.134
"PSMA7" "SQSTM1" 0.156
"PSMA7" "RPL14" 0.216
"PSMA7" "ZBED1" 0.147
"PSMA7" "ATP6V1F" 0.023
"PSMA7" "ARPC1B" 0.034
"PSMA7" "ZNHIT1" 0.19
"PSMA7" "MYBBP1A" 0.104
"PSMA7" "NUDC" 0.023
"PSMA7" "TUBGCP2" 0.034
"PSMA7" "RPL35" 0.238
"PSMA7" "PDAP1" 0.03
"PSMA7" "GABARAP" 0.186
"PSMA7" "EXOSC7" 0.289
"PSMA7" "PSME4" 0.412
"PSMA7" "DNAJC9" 0
"PSMA7" "HARS2" 0.202
"PSMA7" "RPL13A" 0.224
"PSMA7" "GSPT2" 0.282
"PSMA7" "TIMM13" 0.027
"PSMA7" "ANAPC2" 0.317
"PSMA7" "CPSF1" 0.137
"PSMA7" "PYCR2" 0.156
"PSMA7" "SEC61A1" 0.017
"PSMA7" "GEMIN4" 0.107
"PSMA7" "EXOSC3" 0.284
"PSMA7" "CHCHD2" 0.119
"PSMA7" "VPS28" 0.253
"PSMA7" "CAB39" 0.146
"PSMA7" "PAF1" 0.166
"PSMA7" "MRPL16" 0.202
"PSMA7" "CTNNBL1" 0.098
"PSMA7" "PPAN" 0.034
"PSMA7" "EXOSC5" 0.262
"PSMA7" "XAB2" 0.142
"PSMA7" "LSM2" 0.266
"PSMA7" "UBL5" 0.182
"PSMA7" "KLC2" 0.026
"PSMA7" "MRPS24" 0.202
"PSMA7" "PDCL3" 0.275
"PSMA7" "MUS81" 0.199
"PSMA7" "SLC44A4" 0.09
"PSMA7" "ZNF598" 0.265
"PSMA7" "FTSJ3" 0.171
"PSMA7" "MRPL52" 0.202
"PSMA7" "TRAPPC5" 0.03
"PSMA7" "TUBB" 0.03
"PSMA7" "POLR2J2" NA
"PSMB4" "PSMC4" 0.375
"PSMB4" "RPL4" 0.25
"PSMB4" "RPL7" 0.209
"PSMB4" "RPL8" 0.245
"PSMB4" "RPL10" 0.191
"PSMB4" "RPL11" 0.211
"PSMB4" "RPL15" 0.245
"PSMB4" "RPL18" 0.245
"PSMB4" "RPL27A" 0.25
"PSMB4" "RPL32" 0.245
"PSMB4" "RPL36AL" NA
"PSMB4" "RPL37" 0.25
"PSMB4" "RPL37A" 0.25
"PSMB4" "RPLP0" 0.21
"PSMB4" "RPLP2" 0.25
"PSMB4" "RPN1" 0.218
"PSMB4" "RPS2" 0.265
"PSMB4" "RPS9" 0.218
"PSMB4" "RPS23" 0.224
"PSMB4" "RRM2" 0.13
"PSMB4" "SDHC" 0.137
"PSMB4" "SET" 0.227
"PSMB4" "SURF4" 0.031
"PSMB4" "TBCA" 0.034
"PSMB4" "UQCRC2" 0.26
"PSMB4" "CLPP" 0.364
"PSMB4" "RBM10" NA
"PSMB4" "HDAC3" 0.134
"PSMB4" "SQSTM1" 0.156
"PSMB4" "RPL14" 0.216
"PSMB4" "ZBED1" 0.147
"PSMB4" "ATP6V1F" 0.023
"PSMB4" "COX5A" 0.173
"PSMB4" "ARPC5" 0.034
"PSMB4" "ARPC1B" 0.034
"PSMB4" "NUBP2" 0.114
"PSMB4" "MPHOSPH6" 0.125
"PSMB4" "PRMT5" 0.142
"PSMB4" "ZNHIT1" 0.19
"PSMB4" "MYBBP1A" 0.104
"PSMB4" "NUDC" 0.023
"PSMB4" "RPL35" 0.238
"PSMB4" "EXOSC7" 0.289
"PSMB4" "PSME4" 0.412
"PSMB4" "DNAJC9" 0
"PSMB4" "HARS2" 0.202
"PSMB4" "RPL13A" 0.224
"PSMB4" "GSPT2" 0.282
"PSMB4" "DHRS7B" 0.116
"PSMB4" "TIMM13" 0.027
"PSMB4" "ANAPC2" 0.317
"PSMB4" "CPSF1" 0.137
"PSMB4" "PYCR2" 0.156
"PSMB4" "SEC61A1" 0.017
"PSMB4" "DYNC1LI1" 0.028
"PSMB4" "VPS28" 0.253
"PSMB4" "LSM7" 0.266
"PSMB4" "CAB39" 0.146
"PSMB4" "PAF1" 0.166
"PSMB4" "UBE2R2" 0.39
"PSMB4" "MRPL16" 0.202
"PSMB4" "ARHGAP17" 0.034
"PSMB4" "CTNNBL1" 0.098
"PSMB4" "XAB2" 0.142
"PSMB4" "PLSCR3" 0.034
"PSMB4" "LSM2" 0.266
"PSMB4" "UBL5" 0.182
"PSMB4" "PDCL3" 0.275
"PSMB4" "MUS81" 0.199
"PSMB4" "SLC44A4" 0.09
"PSMB4" "ZNF598" 0.265
"PSMB4" "FTSJ3" 0.171
"PSMB4" "MRPL52" 0.202
"PSMB4" "TRAPPC5" 0.03
"PSMB4" "POLR2J2" NA
"PSMC4" "RAB5C" 0.087
"PSMC4" "RPL4" 0.184
"PSMC4" "RPL7" 0.213
"PSMC4" "RPL8" 0.188
"PSMC4" "RPL10" 0.203
"PSMC4" "RPL11" 0.227
"PSMC4" "RPL15" 0.188
"PSMC4" "RPL18" 0.188
"PSMC4" "RPL30" 0.154
"PSMC4" "RPL27A" 0.184
"PSMC4" "RPL32" 0.188
"PSMC4" "RPL36AL" NA
"PSMC4" "RPL37" 0.184
"PSMC4" "RPLP0" 0.21
"PSMC4" "RPLP2" 0.184
"PSMC4" "MRPS12" 0.235
"PSMC4" "RPN1" 0.221
"PSMC4" "RPS2" 0.234
"PSMC4" "RPS9" 0.215
"PSMC4" "RPS23" 0.222
"PSMC4" "RRM2" 0.18
"PSMC4" "SET" 0.272
"PSMC4" "SURF4" 0.128
"PSMC4" "TBCA" 0.034
"PSMC4" "UGP2" 0.179
"PSMC4" "USP5" 0.366
"PSMC4" "CLPP" 0.27
"PSMC4" "STK24" 0.17
"PSMC4" "RFXANK" NA
"PSMC4" "EIF4G3" 0.247
"PSMC4" "HDAC3" 0.207
"PSMC4" "RPL14" 0.207
"PSMC4" "ZBED1" 0.378
"PSMC4" "ATP6V1F" 0.032
"PSMC4" "COX5A" 0.183
"PSMC4" "ARPC5" 0.164
"PSMC4" "ARPC1B" 0.195
"PSMC4" "PRMT5" 0.21
"PSMC4" "MYBBP1A" 0.18
"PSMC4" "RABAC1" NA
"PSMC4" "NUDC" 0.017
"PSMC4" "TUBGCP2" 0.202
"PSMC4" "RPL35" 0.2
"PSMC4" "GABARAP" 0.142
"PSMC4" "EXOSC7" 0.214
"PSMC4" "PSME4" 0.378
"PSMC4" "SIN3B" 0.238
"PSMC4" "USP22" 0.322
"PSMC4" "HARS2" 0.21
"PSMC4" "RPL13A" 0.225
"PSMC4" "GSPT2" 0.238
"PSMC4" "TIMM13" 0.078
"PSMC4" "ANAPC2" 0.302
"PSMC4" "CPSF1" 0.202
"PSMC4" "PYCR2" 0.173
"PSMC4" "SEC61A1" 0.04
"PSMC4" "EXOSC3" 0.222
"PSMC4" "FIS1" 0.204
"PSMC4" "CAB39" 0.168
"PSMC4" "PAF1" 0.272
"PSMC4" "KLHDC4" NA
"PSMC4" "UBE2R2" 0.313
"PSMC4" "ARHGAP17" 0.121
"PSMC4" "CTNNBL1" 0.141
"PSMC4" "PRMT8" 0.232
"PSMC4" "PPAN" 0.374
"PSMC4" "EXOSC5" 0.207
"PSMC4" "XAB2" 0.227
"PSMC4" "PLSCR3" 0.186
"PSMC4" "THOC2" 0.113
"PSMC4" "LSM2" 0.179
"PSMC4" "SMAP1" 0.293
"PSMC4" "MRPL17" 0.241
"PSMC4" "CHTF18" 0.327
"PSMC4" "PDCL3" 0.245
"PSMC4" "MUS81" 0.154
"PSMC4" "SLC44A4" 0.123
"PSMC4" "RHOT2" 0.12
"PSMC4" "KLHDC3" 0.149
"PSMC4" "FTSJ3" 0.238
"PSMC4" "TRAPPC5" 0.122
"PSMC4" "TUBB" 0.053
"PSMC4" "POLR2J2" NA
"PSMC4" "TSEN54" 0.168
"PSMC4" "SERINC2" NA
"PTMS" "NUBP2" 0.114
"RAB5B" "RAB5C" 0.538
"RAB5B" "RPN1" 0.022
"RAB5B" "SH3GL1" 0.071
"RAB5B" "SP1" 0.118
"RAB5B" "DYRK1B" 0.039
"RAB5B" "RAB11B" 0.339
"RAB5B" "ATP6V1F" 0.204
"RAB5B" "ENTPD4" 0.022
"RAB5B" "RABAC1" NA
"RAB5B" "SH3BP1" 0.247
"RAB5B" "GSPT2" 0.066
"RAB5B" "TIMM13" 0.214
"RAB5B" "SEC61A1" 0.242
"RAB5B" "ARHGAP17" 0.302
"RAB5B" "PDXP" 0.122
"RAB5B" "SMAP1" 0.515
"RAB5B" "YIF1B" 0.324
"RAB5B" "CHCHD4" 0.152
"RAB5B" "SERINC2" NA
"RAB5C" "RPL4" 0.179
"RAB5C" "RPLP0" 0.176
"RAB5C" "RPLP2" 0.179
"RAB5C" "MRPS12" 0.06
"RAB5C" "RPN1" 0.025
"RAB5C" "SH3GL1" 0.081
"RAB5C" "SURF4" 0.297
"RAB5C" "DYRK1B" 0.044
"RAB5C" "RAB11B" 0.354
"RAB5C" "ATP6V1F" 0.227
"RAB5C" "ARPC5" 0.289
"RAB5C" "ABCA7" 0.265
"RAB5C" "RABAC1" NA
"RAB5C" "SH3BP1" 0.262
"RAB5C" "GSPT2" 0.075
"RAB5C" "TIMM13" 0.237
"RAB5C" "PYCR2" 0.065
"RAB5C" "SEC61A1" 0.262
"RAB5C" "FIS1" 0.213
"RAB5C" "VPS28" 0.217
"RAB5C" "ARHGAP17" 0.336
"RAB5C" "PDXP" 0.132
"RAB5C" "SMAP1" 0.515
"RAB5C" "YIF1B" 0.324
"RAB5C" "SERINC2" NA
"RANGAP1" "RPL7" 0.133
"RANGAP1" "RPL11" 0.206
"RANGAP1" "RPL15" 0.166
"RANGAP1" "RPL27A" 0.188
"RANGAP1" "RPL37A" 0.188
"RANGAP1" "RPS9" 0.165
"RANGAP1" "RRM2" 0.111
"RANGAP1" "SF3A2" 0.03
"RANGAP1" "HDAC3" 0.145
"RANGAP1" "RPL14" 0.146
"RANGAP1" "ARPC1B" 0.165
"RANGAP1" "MYBBP1A" 0.099
"RANGAP1" "NUDC" 0.011
"RANGAP1" "NUP210" 0.267
"RANGAP1" "DNAJC9" 0.231
"RANGAP1" "HARS2" 0.028
"RANGAP1" "RPL13A" 0.171
"RANGAP1" "TIMM13" 0.257
"RANGAP1" "DYNC1LI1" 0.147
"RANGAP1" "PPAN" 0.034
"RANGAP1" "CENPH" 0.026
"RANGAP1" "TUBB" 0.1
"RANGAP1" "TUBB2B" 0.129
"RELB" "RPL30" 0.189
"RELB" "RPLP0" 0.201
"RELB" "RPLP2" 0.139
"RELB" "TNF" 0.293
"RELB" "USP11" 0.147
"RELB" "HDAC3" 0.249
"RELB" "KPNA6" 0
"RELB" "TUBB" 0.139
"RGS2" "NIPSNAP1" 0.302
"RGS2" "PROK2" 0.289
"RPL4" "RPL7" 0.417
"RPL4" "RPL8" 0.506
"RPL4" "RPL10" 0.391
"RPL4" "RPL11" 0.335
"RPL4" "RPL15" 0.506
"RPL4" "RPL18" 0.506
"RPL4" "RPL30" 0.414
"RPL4" "RPL27A" 0.521
"RPL4" "RPL32" 0.506
"RPL4" "RPL36AL" NA
"RPL4" "RPL37" 0.521
"RPL4" "RPL37A" 0.521
"RPL4" "RPL41" 0.506
"RPL4" "RPLP0" 0.424
"RPL4" "RPLP2" 0.521
"RPL4" "MRPS12" 0.317
"RPL4" "RPN1" 0.213
"RPL4" "RPS2" 0.458
"RPL4" "RPS9" 0.44
"RPL4" "RPS21" 0.452
"RPL4" "RPS23" 0.453
"RPL4" "RRM2" 0.183
"RPL4" "SET" 0.239
"RPL4" "SMARCD3" 0.137
"RPL4" "STAT3" 0.13
"RPL4" "STAT5A" 0.161
"RPL4" "SURF4" 0.109
"RPL4" "TBCA" 0.034
"RPL4" "UQCRC2" 0.262
"RPL4" "CLPP" 0.248
"RPL4" "RBM10" NA
"RPL4" "HIST1H2AC" 0.079
"RPL4" "STK24" 0.132
"RPL4" "DYRK2" 0.136
"RPL4" "PIAS1" 0.175
"RPL4" "EIF4G3" 0.515
"RPL4" "HDAC3" 0.198
"RPL4" "RPL14" 0.438
"RPL4" "MTA2" 0.164
"RPL4" "IL32" 0.032
"RPL4" "ATP6V1F" 0.162
"RPL4" "COX5A" 0.183
"RPL4" "PQBP1" 0.164
"RPL4" "ARPC5" 0.105
"RPL4" "ARPC1B" 0.101
"RPL4" "PRMT5" 0.16
"RPL4" "MYBBP1A" 0.163
"RPL4" "RABAC1" NA
"RPL4" "NUDC" 0.017
"RPL4" "WDR6" 0.171
"RPL4" "RPL35" 0.486
"RPL4" "PDAP1" 0.09
"RPL4" "EXOSC7" 0.345
"RPL4" "PSME4" 0.179
"RPL4" "NUP210" 0.224
"RPL4" "DNAJC9" 0.023
"RPL4" "SMG6" 0.316
"RPL4" "USP22" 0.157
"RPL4" "HARS2" 0.309
"RPL4" "RPL13A" 0.464
"RPL4" "KPNA6" 0.448
"RPL4" "HSPBP1" 0.195
"RPL4" "GSPT2" 0.388
"RPL4" "TIMM13" 0.238
"RPL4" "ANAPC2" 0.186
"RPL4" "CPSF1" 0.327
"RPL4" "PYCR2" 0.208
"RPL4" "SEC61A1" 0.337
"RPL4" "GEMIN4" 0.295
"RPL4" "EXOSC3" 0.341
"RPL4" "VPS28" 0.267
"RPL4" "DPH5" 0.391
"RPL4" "PAF1" 0.224
"RPL4" "KLHDC4" NA
"RPL4" "UBE2R2" 0.23
"RPL4" "MRPL16" 0.306
"RPL4" "ARHGAP17" 0.093
"RPL4" "PRMT8" 0.166
"RPL4" "PPAN" 0.034
"RPL4" "EXOSC5" 0.297
"RPL4" "XAB2" 0.244
"RPL4" "THOC2" 0.261
"RPL4" "LSM2" 0.295
"RPL4" "SMAP1" 0.203
"RPL4" "MRPL17" 0.292
"RPL4" "MRPS24" 0.306
"RPL4" "PDCL3" 0.186
"RPL4" "MUS81" 0.197
"RPL4" "FTSJ3" 0.175
"RPL4" "TRAPPC5" 0.179
"RPL4" "TUBB" 0.092
"RPL4" "MRPL21" 0.292
"RPL4" "HIST1H2AA" 0.034
"RPL4" "POLR2J2" NA
"RPL4" "TSEN54" 0.169
"RPL4" "RNF149" 0.361
"RPL4" "TUBB2B" 0.086
"RPL7" "RPL8" 0.415
"RPL7" "RPL10" 0.461
"RPL7" "RPL11" 0.425
"RPL7" "RPL15" 0.415
"RPL7" "RPL18" 0.415
"RPL7" "RPL30" 0.356
"RPL7" "RPL27A" 0.417
"RPL7" "RPL32" 0.415
"RPL7" "RPL36AL" NA
"RPL7" "RPL37" 0.417
"RPL7" "RPL37A" 0.417
"RPL7" "RPL41" 0.415
"RPL7" "RPLP0" 0.497
"RPL7" "RPLP2" 0.417
"RPL7" "MRPS12" 0.282
"RPL7" "RPN1" 0.17
"RPL7" "RPS2" 0.491
"RPL7" "RPS9" 0.475
"RPL7" "RPS21" 0.506
"RPL7" "RPS23" 0.478
"RPL7" "RRM2" 0.17
"RPL7" "SET" 0.242
"RPL7" "SH3GL1" 0.033
"RPL7" "UQCRC2" 0.24
"RPL7" "CLPP" 0.193
"RPL7" "RBM10" NA
"RPL7" "HIST1H2AC" 0.131
"RPL7" "STK24" 0.152
"RPL7" "DYRK2" 0.125
"RPL7" "PIAS1" 0.168
"RPL7" "RPL14" 0.542
"RPL7" "ZBED1" 0.222
"RPL7" "MTA2" 0.202
"RPL7" "ARPC5" 0.176
"RPL7" "PRMT5" 0.218
"RPL7" "MYBBP1A" 0.159
"RPL7" "WDR6" 0.142
"RPL7" "RPL35" 0.569
"RPL7" "PDAP1" 0.07
"RPL7" "EXOSC7" 0.435
"RPL7" "DNAJC9" 0.015
"RPL7" "SMG6" 0.294
"RPL7" "HARS2" 0.305
"RPL7" "RPL13A" 0.458
"RPL7" "GSPT2" 0.332
"RPL7" "DHRS7B" 0.197
"RPL7" "TIMM13" 0.223
"RPL7" "CPSF1" 0.304
"RPL7" "PYCR2" 0.182
"RPL7" "SEC61A1" 0.315
"RPL7" "VPS28" 0.282
"RPL7" "DPH5" 0.391
"RPL7" "MRPL16" 0.271
"RPL7" "PRMT8" 0.204
"RPL7" "PPAN" 0.618
"RPL7" "THOC2" 0.253
"RPL7" "LSM2" 0.271
"RPL7" "MRPL17" 0.258
"RPL7" "MRPS24" 0.271
"RPL7" "PDCL3" 0.158
"RPL7" "MUS81" 0.195
"RPL7" "FTSJ3" 0.428
"RPL7" "TRAPPC5" 0.211
"RPL7" "TUBB" 0.117
"RPL7" "MRPL21" 0.258
"RPL7" "HIST1H2AA" 0.183
"RPL7" "POLR2J2" NA
"RPL7" "TUBB2B" 0.124
"RPL8" "RPL10" 0.391
"RPL8" "RPL11" 0.355
"RPL8" "RPL15" 0.535
"RPL8" "RPL18" 0.535
"RPL8" "RPL30" 0.445
"RPL8" "RPL27A" 0.506
"RPL8" "RPL32" 0.535
"RPL8" "RPL36AL" NA
"RPL8" "RPL37" 0.506
"RPL8" "RPL37A" 0.506
"RPL8" "RPL41" 0.535
"RPL8" "RPLP0" 0.455
"RPL8" "RPLP2" 0.506
"RPL8" "MRPS12" 0.325
"RPL8" "RPN1" 0.227
"RPL8" "RPS2" 0.452
"RPL8" "RPS9" 0.436
"RPL8" "RPS21" 0.481
"RPL8" "RPS23" 0.481
"RPL8" "RRM2" 0.188
"RPL8" "SET" 0.237
"RPL8" "SLC1A5" 0.156
"RPL8" "TBCA" 0.034
"RPL8" "UQCRC2" 0.254
"RPL8" "CLPP" 0.241
"RPL8" "RBM10" NA
"RPL8" "HIST1H2AC" 0.073
"RPL8" "STK24" 0.136
"RPL8" "PIAS1" 0.178
"RPL8" "HDAC3" 0.199
"RPL8" "RPL14" 0.433
"RPL8" "MTA2" 0.17
"RPL8" "COX5A" 0.183
"RPL8" "ARPC1B" 0.093
"RPL8" "NUBP2" 0.114
"RPL8" "PRMT5" 0.164
"RPL8" "MYBBP1A" 0.167
"RPL8" "NUDC" 0.019
"RPL8" "RPL35" 0.477
"RPL8" "PDAP1" 0.083
"RPL8" "GABARAP" 0.224
"RPL8" "EXOSC7" 0.337
"RPL8" "DNAJC9" 0.02
"RPL8" "SMG6" 0.309
"RPL8" "HARS2" 0.319
"RPL8" "RPL13A" 0.481
"RPL8" "GSPT2" 0.438
"RPL8" "TXN2" 0.308
"RPL8" "DHRS7B" 0.197
"RPL8" "CPSF1" 0.317
"RPL8" "PYCR2" 0.221
"RPL8" "SEC61A1" 0.312
"RPL8" "GEMIN4" 0.28
"RPL8" "VPS28" 0.263
"RPL8" "DPH5" 0.59
"RPL8" "KLHDC4" NA
"RPL8" "DUSP23" 0.114
"RPL8" "MRPL16" 0.317
"RPL8" "CHDH" 0.308
"RPL8" "PPAN" 0.034
"RPL8" "THOC2" 0.255
"RPL8" "MRPL17" 0.306
"RPL8" "MRPS24" 0.317
"RPL8" "FTSJ3" 0.177
"RPL8" "MRPL52" 0.317
"RPL8" "TUBB" 0.088
"RPL8" "MRPL21" 0.306
"RPL8" "HIST1H2AA" 0.034
"RPL8" "POLR2J2" NA
"RPL8" "RNF149" 0.361
"RPL8" "TUBB2B" 0.081
"RPL10" "RPL11" 0.393
"RPL10" "RPL15" 0.391
"RPL10" "RPL18" 0.391
"RPL10" "RPL30" 0.342
"RPL10" "RPL27A" 0.391
"RPL10" "RPL32" 0.391
"RPL10" "RPL36AL" NA
"RPL10" "RPL37" 0.391
"RPL10" "RPL37A" 0.391
"RPL10" "RPL41" 0.391
"RPL10" "RPLP0" 0.433
"RPL10" "RPLP2" 0.391
"RPL10" "MRPS12" 0.269
"RPL10" "RPN1" 0.171
"RPL10" "RPS2" 0.419
"RPL10" "RPS9" 0.415
"RPL10" "RPS21" 0.429
"RPL10" "RPS23" 0.427
"RPL10" "HIST1H2AC" 0.133
"RPL10" "RPL14" 0.451
"RPL10" "PRMT5" 0.207
"RPL10" "MYBBP1A" 0.223
"RPL10" "RPL35" 0.449
"RPL10" "HARS2" 0.237
"RPL10" "RPL13A" 0.42
"RPL10" "GSPT2" 0.326
"RPL10" "TIMM13" 0.194
"RPL10" "PYCR2" 0.172
"RPL10" "SEC61A1" 0.294
"RPL10" "EXOSC3" 0.357
"RPL10" "PPAN" 0.701
"RPL10" "EXOSC5" 0.303
"RPL10" "MRPL17" 0.247
"RPL10" "FTSJ3" 0.268
"RPL10" "TRAPPC5" 0.138
"RPL10" "TUBB" 0.107
"RPL10" "HIST1H2AA" 0.238
"RPL10" "POLR2J2" NA
"RPL11" "RPL15" 0.355
"RPL11" "RPL18" 0.355
"RPL11" "RPL30" 0.333
"RPL11" "RPL27A" 0.335
"RPL11" "RPL32" 0.355
"RPL11" "RPL36AL" NA
"RPL11" "RPL37" 0.335
"RPL11" "RPL37A" 0.335
"RPL11" "RPL41" 0.355
"RPL11" "RPLP0" 0.428
"RPL11" "RPLP2" 0.335
"RPL11" "MRPS12" 0.211
"RPL11" "RPN1" 0.14
"RPL11" "RPS2" 0.447
"RPL11" "RPS9" 0.399
"RPL11" "RPS21" 0.416
"RPL11" "RPS23" 0.407
"RPL11" "RRM2" 0.146
"RPL11" "SET" 0.254
"RPL11" "SH3GL1" 0.06
"RPL11" "STAT3" 0.226
"RPL11" "SURF4" 0.139
"RPL11" "TBCA" 0.034
"RPL11" "RBM10" NA
"RPL11" "HIST1H2AC" 0.125
"RPL11" "PIAS1" 0.262
"RPL11" "HDAC3" 0.314
"RPL11" "RPL14" 0.417
"RPL11" "ZBED1" 0.323
"RPL11" "MTA2" 0.195
"RPL11" "ARPC5" 0.173
"RPL11" "ARPC1B" 0.168
"RPL11" "PRMT5" 0.239
"RPL11" "MYBBP1A" 0.206
"RPL11" "NUDC" 0.019
"RPL11" "TUBGCP2" 0.125
"RPL11" "RPL35" 0.413
"RPL11" "EXOSC7" 0.354
"RPL11" "DNAJC9" 0.074
"RPL11" "SMG6" 0.309
"RPL11" "HARS2" 0.195
"RPL11" "RPL13A" 0.406
"RPL11" "GSPT2" 0.282
"RPL11" "TIMM13" 0.163
"RPL11" "CPSF1" 0.225
"RPL11" "PYCR2" 0.145
"RPL11" "SEC61A1" 0.224
"RPL11" "GEMIN4" 0.239
"RPL11" "EXOSC3" 0.366
"RPL11" "PAIP2" 0.515
"RPL11" "DPH5" 0.59
"RPL11" "LSM7" 0.202
"RPL11" "MRPL16" 0.203
"RPL11" "ARHGAP17" 0.149
"RPL11" "CTNNBL1" 0.132
"RPL11" "PRMT8" 0.225
"RPL11" "PPAN" 0.701
"RPL11" "EXOSC5" 0.315
"RPL11" "XAB2" 0.209
"RPL11" "THOC2" 0.195
"RPL11" "LSM2" 0.202
"RPL11" "MRPL17" 0.194
"RPL11" "MRPS24" 0.203
"RPL11" "PDCL3" 0.225
"RPL11" "MUS81" 0.188
"RPL11" "SLC44A4" 0.208
"RPL11" "FTSJ3" 0.245
"RPL11" "TRAPPC5" 0.138
"RPL11" "TUBB" 0.128
"RPL11" "MRPL21" 0.194
"RPL11" "HIST1H2AA" 0.238
"RPL11" "POLR2J2" NA
"RPL11" "RNF149" 0.427
"RPL15" "RPL18" 0.535
"RPL15" "RPL30" 0.445
"RPL15" "RPL27A" 0.506
"RPL15" "RPL32" 0.535
"RPL15" "RPL36AL" NA
"RPL15" "RPL37" 0.506
"RPL15" "RPL37A" 0.506
"RPL15" "RPL41" 0.535
"RPL15" "RPLP0" 0.455
"RPL15" "RPLP2" 0.506
"RPL15" "RPN1" 0.227
"RPL15" "RPS2" 0.452
"RPL15" "RPS9" 0.436
"RPL15" "RPS21" 0.481
"RPL15" "RPS23" 0.481
"RPL15" "RRM2" 0.188
"RPL15" "SET" 0.237
"RPL15" "HIST1H2AC" 0.073
"RPL15" "RPL14" 0.433
"RPL15" "PRMT5" 0.164
"RPL15" "MYBBP1A" 0.167
"RPL15" "RPL35" 0.477
"RPL15" "GABARAP" 0.224
"RPL15" "EXOSC7" 0.337
