"symbol1"	"symbol2"	"BP"
"SOCS1"	"CXCR4"	0.482
"SOCS1"	"HECTD3"	0.502
"PPAP2C"	"LPHN1"	NA
"PPAP2C"	"AGPAT1"	NA
"PPAP2C"	"MGAM"	NA
"CD300E"	"ZCWPW1"	NA
"NPW"	"CXCR4"	0.285
"NPW"	"CORT"	0.636
"NPW"	"GRM4"	0.5
"NPW"	"GNB1"	0.483
"DNAH11"	"TUBB"	0.337
"DNAH11"	"KIFC1"	0.542
"DNAH11"	"KIF25"	0.431
"DNAH11"	"DYNC1H1"	0.443
"DNAH11"	"ACTA1"	0.34
"KRTAP11-1"	"KRTAP23-1"	1
"KRTAP11-1"	"KRTAP19-6"	1
"KRTAP11-1"	"KRTAP6-2"	1
"KRTAP11-1"	"KRTAP6-3"	1
"IFITM1"	"ADAR"	0.635
"IFITM1"	"TRIM22"	0.593
"IFITM1"	"IRF2"	0.657
"IFITM1"	"HLA-G"	0.622
"IFITM1"	"IFIT2"	0.597
"TSSC4"	"IGF2R"	NA
"TSSC4"	"CDKN1C"	NA
"DGCR6"	"PRODH"	0
"DGCR6"	"TBX1"	0.4
"IDH2"	"CEBPA"	0.229
"IDH2"	"TXNRD2"	0.042
"IDH2"	"WDTC1"	0.296
"IDH2"	"ECHS1"	0.623
"IDH2"	"UGP2"	0.62
"EEF1G"	"RPL7"	0.368
"EEF1G"	"RANGAP1"	0.024
"EEF1G"	"RPL36AL"	NA
"EEF1G"	"RPL27A"	0.446
"EEF1G"	"RPL11"	0.291
"EEF1G"	"RTN4RL2"	0.191
"EEF1G"	"RPL13A"	0.48
"EEF1G"	"GSPT2"	0.497
"EEF1G"	"NPM3"	0.062
"EEF1G"	"RPL37A"	0.446
"EEF1G"	"TUBB"	0.11
"EEF1G"	"OPTC"	NA
"EEF1G"	"RPS2"	0.418
"EEF1G"	"IGFALS"	0.433
"EEF1G"	"RPLP0"	0.422
"EEF1G"	"RPL14"	0.379
"EEF1G"	"RPL32"	0.478
"EEF1G"	"CALML5"	0.185
"EEF1G"	"EIF5A"	0.257
"EEF1G"	"RPL18"	0.478
"EEF1G"	"PGK1"	0.223
"EEF1G"	"GNL1"	0.253
"EEF1G"	"RPL10"	0.363
"EEF1G"	"SDSL"	0.195
"EEF1G"	"FAU"	NA
"LSMD1"	"LSM2"	NA
"EPHB3"	"AP2A1"	0.406
"EPHB3"	"ARPC4"	0.359
"EPHB3"	"ARPC5"	0.407
"EPHB3"	"TCF7"	0.289
"EPHB3"	"LIMK2"	0.233
"EPHB3"	"GIT1"	0.211
"EPHB3"	"EFNA4"	0.561
"TNFAIP2"	"MIB2"	0.064
"ALAS2"	"SARDH"	0.241
"ALAS2"	"HBD"	0.4
"ALAS2"	"GCAT"	0.311
"ALX4"	"EXT2"	0.109
"LAMP1"	"VPS28"	0.332
"LAMP1"	"KIR2DL1"	0.394
"LAMP1"	"TGOLN2"	0.049
"LAMP1"	"TNF"	0.363
"LAMP1"	"SQSTM1"	0.346
"LAMP1"	"IGF2R"	0.567
"RAB11B"	"RAB5B"	0.633
"RAB11B"	"MYO18B"	NA
"RAB11B"	"RAB5C"	0.661
"RAB11B"	"PIP5K1C"	0.46
"RAB11B"	"ARL16"	NA
"MTA1"	"PIAS3"	0.343
"MTA1"	"TAF1C"	0.425
"VWCE"	"DLG5"	0.275
"CACNA1H"	"CACNA1A"	0.557
"CACNA1H"	"RASGRP2"	0.244
"CACNA1H"	"CACNA2D4"	0.323
"CACNA1H"	"PPP2R4"	NA
"CACNA1H"	"CALML5"	0.32
"KRTAP6-2"	"KRTAP19-6"	1
"KRTAP6-2"	"KRTAP23-1"	1
"KRTAP6-2"	"KRTAP6-3"	1
"MYO18B"	"ACTA1"	NA
"MYO18B"	"CALML5"	NA
"MYO18B"	"TPM2"	NA
"MYO18B"	"MYL6"	NA
"TRIM46"	"HLA-DRA"	0.152
"TRIM46"	"HLA-DRB1"	0.171
"TRIM46"	"IFI30"	0.094
"TRIM46"	"HLA-DQA2"	0.127
"TRIM46"	"HLA-G"	0.218
"TRIM46"	"IRF2"	0.251
"BCL9L"	"TCF7"	0.613
"PIP5K1C"	"PIK3R5"	0.333
"PIP5K1C"	"PLCD1"	0.213
"PIP5K1C"	"DNM2"	0.57
"RTN4RL2"	"GNB1"	0.476
"RTN4RL2"	"DIRAS3"	0.308
"RTN4RL2"	"DIRAS2"	NA
"OR6N1"	"GNB1"	NA
"PPFIA3"	"GIT1"	0.296
"PPFIA3"	"DOC2A"	0.601
"EIF5A"	"RPL18"	0.503
"EIF5A"	"RPL36AL"	NA
"EIF5A"	"RPL7"	0.434
"EIF5A"	"RPL27A"	0.5
"EIF5A"	"RPL11"	0.429
"EIF5A"	"RPS2"	0.496
"EIF5A"	"RPL13A"	0.486
"EIF5A"	"PGK1"	0.179
"EIF5A"	"RPL10"	0.53
"EIF5A"	"RPL37A"	0.5
"EIF5A"	"RPLP0"	0.446
"EIF5A"	"RPL14"	0.446
"KIR2DL1"	"HLA-G"	0.643
"FGD3"	"RHOG"	0.728
"FGD3"	"RHOBTB1"	0.692
"TNNI1"	"MYL6"	0.86
"TNNI1"	"TNNT2"	0.653
"TNNI1"	"KCNIP2"	0.347
"TNNI1"	"ACTA1"	0.672
"TNNI1"	"CALML5"	0.093
"TNNI1"	"TPM2"	0.813
"KCNE1"	"KCNJ11"	0.729
"KCNE1"	"TH"	0.36
"KCNE1"	"KCNIP2"	0.764
"KCNE1"	"PCNT"	0.288
"KCNE1"	"MICAL1"	0.322
"ZFP36L1"	"KHSRP"	0.487
"ISYNA1"	"ECHS1"	0.471
"ISYNA1"	"MSN"	0.073
"DNAJB2"	"GSPT2"	0.283
"STARD7"	"NR5A1"	0.157
"RHOBTB1"	"OBSCN"	0.621
"RHOBTB1"	"VAV1"	0.531
"RHOBTB1"	"ARHGEF16"	0.453
"RHOBTB1"	"RHOG"	0.715
"RHOBTB1"	"SOS1"	0.572
"RHOBTB1"	"ACTA1"	0.485
"RHOBTB1"	"ARHGAP9"	0.405
"UGP2"	"SLC37A1"	0
"UGP2"	"MGAM"	0.361
"UGP2"	"WDTC1"	0.268
"RASGRP2"	"CACNA2D4"	0.12
"RASGRP2"	"CACNA1A"	0.265
"TUBB"	"FAU"	NA
"TUBB"	"AZI1"	NA
"TUBB"	"PCNT"	0.686
"TUBB"	"KIFC1"	0.593
"TUBB"	"ACTA1"	0.131
"TUBB"	"CALML5"	0.51
"TUBB"	"TBCA"	0.124
"TUBB"	"OBSCN"	0.265
"TUBB"	"DYNC1H1"	0.72
"TUBB"	"KIF25"	0.552
"TUBB"	"PLP2"	0.234
"TUBB"	"CSNK1E"	0.419
"RPLP0"	"RPL37A"	0.817
"RPLP0"	"RPL41"	0.849
"RPLP0"	"RPL32"	0.849
"RPLP0"	"FTSJ3"	0.436
"RPLP0"	"RPL10"	0.805
"RPLP0"	"RPL7"	0.887
"RPLP0"	"RPS21"	0.854
"RPLP0"	"RPL27A"	0.817
"RPLP0"	"RPL11"	0.743
"RPLP0"	"MIB2"	0.33
"RPLP0"	"RPS2"	0.837
"RPLP0"	"DDOST"	0.487
"RPLP0"	"RPL36AL"	NA
"RPLP0"	"RPL18"	0.849
"RPLP0"	"RPL13A"	0.87
"RPLP0"	"ATP5G2"	NA
"RPLP0"	"PGK1"	0.35
"RPLP0"	"GNL1"	0.191
"RPLP0"	"GSPT2"	0.697
"RPLP0"	"RPL14"	0.891
"RPLP0"	"FAU"	NA
"PLAUR"	"TBCA"	0.098
"PLAUR"	"HCK"	0.594
"PLAUR"	"IGF2R"	0.586
"PLAUR"	"TNF"	0.553
"PLAUR"	"ADAMTS4"	0.124
"PLAUR"	"FOXM1"	0.472
"CPSF1"	"RANGAP1"	0.217
"CPSF1"	"PCBP2"	0.491
"CPSF1"	"GTF2F1"	0.536
"CPSF1"	"LSM2"	0.7
"CPSF1"	"XAB2"	0.679
"CPSF1"	"CTNNBL1"	0.558
"RHOG"	"SOS1"	0.616
"RHOG"	"OBSCN"	0.61
"RHOG"	"VAV1"	0.617
"RHOG"	"DNM2"	0.555
"RHOG"	"ARHGEF16"	0.694
"RHOG"	"ACTA1"	0.425
"RHOG"	"ARHGAP9"	0.545
"RPL7"	"RPS21"	0.881
"RPL7"	"RPL27A"	0.796
"RPL7"	"RPL11"	0.761
"RPL7"	"RPS2"	0.924
"RPL7"	"DDOST"	0.366
"RPL7"	"RPL36AL"	NA
"RPL7"	"RPL18"	0.796
"RPL7"	"RPL13A"	0.8
"RPL7"	"GSPT2"	0.646
"RPL7"	"GNL1"	0.09
"RPL7"	"RPL10"	0.838
"RPL7"	"RPL37A"	0.796
"RPL7"	"RPL41"	0.796
"RPL7"	"PPAN"	0.937
"RPL7"	"RPL14"	0.992
"RPL7"	"RPL32"	0.796
"RPL7"	"FAU"	NA
"RPL7"	"FTSJ3"	0.639
"RPL7"	"MYBBP1A"	0.348
"TPST2"	"KHSRP"	0.237
"TPST2"	"FOXM1"	0.201
"UBE2V1"	"ATP6V1F"	0.206
"UBE2V1"	"MIB2"	0.603
"UBE2V1"	"ASB2"	0.497
"UBE2V1"	"HECTD3"	0.42
"UBE2V1"	"RNF130"	0.284
"UBE2V1"	"FAU"	NA
"TCF7"	"NR5A1"	0.353
"EIF4EBP1"	"PPP2R4"	NA
"EIF4EBP1"	"FKBP1C"	NA
"EIF4EBP1"	"LRRC20"	NA
"EIF4EBP1"	"PIM2"	0.455
"EIF4EBP1"	"CRTC2"	0.289
"EIF4EBP1"	"GSPT2"	0.381
"EIF4EBP1"	"EIF4G3"	0.898
"TRIM3"	"HLA-DRA"	0.099
"TRIM3"	"HLA-DQA2"	0.037
"TRIM3"	"IRF2"	0.274
"TRIM3"	"HLA-DRB1"	0.044
"TRIM3"	"HLA-G"	0.114
"TRIM3"	"IFI30"	0.032
"SDSL"	"GCAT"	0.691
"SDSL"	"SLC3A2"	0.024
"SDSL"	"RPL27A"	0.324
"SDSL"	"RPL11"	0.233
"SIGLEC1"	"SPN"	0.378
"STAT5A"	"PIAS3"	0.211
"STAT5A"	"CSF3R"	0.357
"STAT5A"	"STAT4"	0.434
"STAT5A"	"SDHC"	0.375
"STAT5A"	"CXCR4"	0.404
"STAT5A"	"MCL1"	0.395
"STAT5A"	"IL6R"	0.515
"STAT5A"	"HCK"	0.441
"STAT5A"	"TNF"	0.471
"STAT5A"	"VAV1"	0.37
"GSPT2"	"RPL27A"	0.781
"GSPT2"	"RPS21"	0.705
"GSPT2"	"RPL11"	0.491
"GSPT2"	"RPL13A"	0.702
"GSPT2"	"RPL37A"	0.781
"GSPT2"	"RPL14"	0.681
"GSPT2"	"RPL32"	0.806
"GSPT2"	"ACTA1"	0.247
"GSPT2"	"RPS2"	0.695
"GSPT2"	"RPL36AL"	NA
"GSPT2"	"RPL18"	0.806
"GSPT2"	"PGK1"	0.328
"GSPT2"	"RPL10"	0.647
"GSPT2"	"RPL41"	0.806
"GSPT2"	"FAU"	NA
"RPL10"	"RPS21"	0.783
"RPL10"	"RPL27A"	0.767
"RPL10"	"RPL11"	0.711
"RPL10"	"RPL13A"	0.775
"RPL10"	"ATP5G2"	NA
"RPL10"	"RPL37A"	0.767
"RPL10"	"RPL14"	0.838
"RPL10"	"RPL32"	0.769
"RPL10"	"RPS2"	0.798
"RPL10"	"RPL18"	0.769
"RPL10"	"DDOST"	0.371
"RPL10"	"RPL36AL"	NA
"RPL10"	"RPL41"	0.769
"RPL10"	"FAU"	NA
"RPS2"	"RPL27A"	0.879
"RPS2"	"RPS21"	0.877
"RPS2"	"RPL41"	0.872
"RPS2"	"CSNK1E"	0.403
"RPS2"	"RPL14"	0.935
"RPS2"	"RPL32"	0.872
"RPS2"	"ELAVL3"	NA
"RPS2"	"FAU"	NA
"RPS2"	"PRMT8"	0.456
"RPS2"	"RPL11"	0.786
"RPS2"	"LSM2"	0.523
"RPS2"	"DDOST"	0.411
"RPS2"	"RPL36AL"	NA
"RPS2"	"RPL18"	0.872
"RPS2"	"RPL13A"	0.818
"RPS2"	"MYBBP1A"	0.383
"RPS2"	"ATP5G2"	NA
"RPS2"	"PGK1"	0.315
"RPS2"	"RPL37A"	0.879
"FHIT"	"SARDH"	0.373
"FOXM1"	"SDHC"	0.243
"FOXM1"	"PAX8"	0.404
"FOXM1"	"KCNJ11"	0.263
"FOXM1"	"RRM2"	0.447
"FOXM1"	"S100A8"	0.354
"FOXM1"	"WDTC1"	0.398
"FOXM1"	"NKX6-2"	0.551
"FOXM1"	"PPP2R4"	NA
"BAZ1B"	"MYBBP1A"	0.535
"BAZ1B"	"WAC"	0.66
"BAZ1B"	"TAF1C"	0.591
"PYCR2"	"PRODH"	0.752
"SERPINA6"	"CORT"	0.217
"GAL3ST1"	"SPN"	0.305
"GAL3ST1"	"MGAM"	0.183
"HELT"	"GATA2"	0.628
"HELT"	"MGAM"	0.209
"TNFSF13"	"SET"	0.474
"ZMAT5"	"GTF2F1"	0.526
"ZMAT5"	"LSM2"	0.908
"APOL3"	"COMT"	0.028
"APOL3"	"TNF"	0.361
"RPL14"	"RPL27A"	0.842
"RPL14"	"RPS21"	0.9
"RPL14"	"RPL11"	0.756
"RPL14"	"DDOST"	0.38
"RPL14"	"RPL36AL"	NA
"RPL14"	"RPL18"	0.838
"RPL14"	"RPL13A"	0.824
"RPL14"	"RPL37A"	0.842
"RPL14"	"RPL41"	0.838
"RPL14"	"RPL32"	0.838
"RPL14"	"FAU"	NA
"RPL14"	"FTSJ3"	0.586
"GATA2"	"QRSL1"	0.192
"GATA2"	"CEBPA"	0.658
"RAB5C"	"AP2A1"	0.483
"RAB5C"	"TGOLN2"	0.146
"RAB5C"	"RAB5B"	0.951
"RAB5C"	"MCL1"	0.24
"RAB5C"	"ARPC4"	0.495
"RAB5C"	"IGF2R"	0.555
"RAB5C"	"FTL"	0.495
"RAB5C"	"SYT8"	0.642
"RAB5C"	"RBM10"	NA
"RAB5C"	"BLOC1S3"	0.424
"RAB5C"	"ARPC5"	0.564
"RAB5C"	"NDP"	0.226
"RAB5C"	"DNM2"	0.482
"KCNJ11"	"WDTC1"	0.228
"RPS21"	"RPL27A"	0.854
"RPS21"	"RPL11"	0.717
"RPS21"	"UQCRQ"	0.299
"RPS21"	"DDOST"	0.403
"RPS21"	"RPL36AL"	NA
"RPS21"	"RPL18"	0.883
"RPS21"	"RPL13A"	0.813
"RPS21"	"RPL37A"	0.854
"RPS21"	"RPL41"	0.883
"RPS21"	"CSNK1E"	0.364
"RPS21"	"RPL32"	0.883
"RPS21"	"ELAVL3"	NA
"RPS21"	"FAU"	NA
"RPL36AL"	"RPL27A"	NA
"RPL36AL"	"RPL18"	NA
"RPL36AL"	"RPL11"	NA
"RPL36AL"	"DDOST"	NA
"RPL36AL"	"RPL13A"	NA
"RPL36AL"	"RPL37A"	NA
"RPL36AL"	"RPL41"	NA
"RPL36AL"	"RPL32"	NA
"RPL36AL"	"FAU"	NA
"RPL27A"	"SLC3A2"	0.286
"RPL27A"	"RPL11"	0.622
"RPL27A"	"DDOST"	0.431
"RPL27A"	"RPL18"	0.977
"RPL27A"	"RPL13A"	0.872
"RPL27A"	"RPL37A"	1
"RPL27A"	"RPL41"	0.977
"RPL27A"	"RPL32"	0.977
"RPL27A"	"PSTPIP1"	0.118
"RPL27A"	"FAU"	NA
"KIF25"	"SURF4"	0.415
"KIF25"	"INCENP"	0.385
"KIF25"	"KIFC1"	0.719
"KIF25"	"DYNC1H1"	0.623
"ADAMTSL2"	"ADAMTS13"	0.43
"ADAMTSL2"	"ADAMTS4"	0.055
"KRTAP23-1"	"KRTAP19-6"	1
"KRTAP23-1"	"KRTAP6-3"	1
"ENTPD2"	"POLR2J2"	NA
"ENTPD2"	"WDTC1"	0.212
"ENTPD2"	"RRM2"	0.561
"MRPL52"	"MRPL21"	0.955
"HTR3A"	"HTR4"	0.509
"DNM2"	"VAV1"	0.565
"DNM2"	"HLA-DRA"	0.361
"DNM2"	"RAB5B"	0.522
"DNM2"	"MPZ"	0.153
"DNM2"	"TGOLN2"	0.344
"DNM2"	"MSN"	0.474
"DNM2"	"PSTPIP1"	0.289
"DNM2"	"HLA-DQA2"	0.261
"DNM2"	"SYT8"	0.481
"DNM2"	"AP2A1"	0.596
"DNM2"	"ACTA1"	0.352
"DNM2"	"ARPC4"	0.554
"DNM2"	"IGF2R"	0.64
"DNM2"	"HLA-DRB1"	0.304
"DNM2"	"ARPC5"	0.547
"ATP5G1"	"RPL11"	NA
"ATP5G1"	"UQCRQ"	NA
"ATP5G1"	"ATP6V1F"	NA
"ATP5G1"	"CHCHD2"	NA
"ATP5G1"	"ATP5G2"	NA
"ATP5G1"	"ATP6AP1"	NA
"ATP5G1"	"RRM2"	NA
"ATP5G1"	"TIMM8A"	NA
"RANGAP1"	"INCENP"	0.038
"RANGAP1"	"GNL1"	0.111
"RANGAP1"	"RPL37A"	0.266
"DYNC1H1"	"AZI1"	NA
"DYNC1H1"	"PCNT"	0.772
"DYNC1H1"	"HLA-DQA2"	0.303
"DYNC1H1"	"KIFC1"	0.695
"DYNC1H1"	"RAB3GAP2"	0.397
"DYNC1H1"	"BET1L"	0.353
"DYNC1H1"	"EPPK1"	0.391
"DYNC1H1"	"HLA-DRA"	0.424
"DYNC1H1"	"CSNK1E"	0.428
"DYNC1H1"	"MSN"	0.409
"DYNC1H1"	"HLA-DMA"	0.312
"DYNC1H1"	"ACTA1"	0.3
"DYNC1H1"	"HLA-DRB1"	0.368
"DYNC1H1"	"TPM2"	0.323
"TNFRSF10C"	"ECE1"	0.117
"TNFRSF10C"	"TNF"	0.336
"TNFRSF10C"	"MCL1"	0.548
"TNFRSF10C"	"NDP"	0.283
"ADAM15"	"HCK"	0.483
"IGF2R"	"AP2A1"	0.531
"IGF2R"	"SYT8"	0.57
"IGF2R"	"BLOC1S3"	0.353
"IGF2R"	"CDKN1C"	0.257
"IGF2R"	"ARPC5"	0.61
"IGF2R"	"RAB5B"	0.548
"IGF2R"	"TGOLN2"	0.243
"IGF2R"	"ARPC4"	0.553
"IGF2R"	"FTL"	0.414
"MFNG"	"CRB2"	0.277
"MFNG"	"LHX2"	0.384
"PRODH"	"COMT"	0.27
"ASNA1"	"EMD"	0.362
"SEMA4F"	"OBSCN"	0.444
"XAB2"	"PCBP2"	0.55
"XAB2"	"GTF2F1"	0.64
"XAB2"	"LSM2"	0.712
"XAB2"	"CTNNBL1"	0.53
"STAT4"	"TNF"	0.287
"STAT4"	"PIAS3"	0.13
"STAT4"	"HLA-DRB1"	0.487
"ZNF429"	"HLA-DRB1"	NA
"ZNF429"	"HLA-DRA"	NA
"UBL5"	"UQCRQ"	0.348
"UBL5"	"POLR2J2"	NA
"UBL5"	"FAU"	NA
"ENTPD4"	"NT5M"	0.791
"ENTPD4"	"RRM2"	0.383
"MICAL1"	"TH"	0.222
"MICAL1"	"ACTA1"	0.384
"PPP2R4"	"CACNA1A"	NA
"PPP2R4"	"TLX1"	NA
"PPP2R4"	"MCL1"	NA
"PPP2R4"	"PRAM1"	NA
"PPP2R4"	"SET"	NA
"PPP2R4"	"CACNA2D4"	NA
"AP2A1"	"HLA-DQA2"	0.292
"AP2A1"	"SYT8"	0.437
"AP2A1"	"ARPC5"	0.548
"AP2A1"	"MSN"	0.423
"AP2A1"	"HLA-DRB1"	0.321
"AP2A1"	"ARPC4"	0.528
"AP2A1"	"RAB5B"	0.536
"AP2A1"	"HLA-DRA"	0.391
"AP2A1"	"TGOLN2"	0.244
"ELAVL3"	"HSD17B1"	NA
"ELAVL3"	"FAU"	NA
"ELAVL3"	"DHRS7B"	NA
"PCBP2"	"GTF2F1"	0.64
"PCBP2"	"CEBPA"	0.457
"PCBP2"	"CTNNBL1"	0.445
"PCBP2"	"LSM2"	0.543
"PCNT"	"AZI1"	NA
"PCNT"	"CNTROB"	0.604
"PCNT"	"CSNK1E"	0.413
"ARPC5"	"SYT8"	0.534
"ARPC5"	"EFHD2"	NA
"ARPC5"	"RAB5B"	0.556
"ARPC5"	"TGOLN2"	0.341
"ARPC5"	"ACTA1"	0.361
"ARPC5"	"ARPC4"	0.899
"DDA1"	"ECHS1"	0.212
"CSNK1E"	"SMAP1"	0.695
"CSNK1E"	"AZI1"	NA
"CSNK1E"	"CSNK2B"	0.529
"CSNK1E"	"OBSCN"	0.317
"HLA-DRB1"	"GNB1"	0.327
"HLA-DRB1"	"HLA-DRA"	0.882
"HLA-DRB1"	"TRIM22"	0.479
"HLA-DRB1"	"HLA-DQA2"	0.931
"HLA-DRB1"	"IRF2"	0.513
"HLA-DRB1"	"LAT"	0.558
"HLA-DRB1"	"TNF"	0.329
"HLA-DRB1"	"VAV1"	0.508
"HLA-DRB1"	"PADI4"	0.178
"HLA-DRB1"	"HLA-DMA"	0.77
"HLA-DRB1"	"FYB"	NA
"HLA-DRB1"	"HLA-G"	0.675
"HLA-DRB1"	"IFI30"	0.879
"SPN"	"TNF"	0.501
"SPN"	"VAV1"	0.502
"SPN"	"MSN"	0.577
"CD300A"	"MSN"	0.468
"CACNA1A"	"CALML5"	0.355
"CACNA1A"	"GNB1"	0.391
"CACNA1A"	"CACNA2D4"	0.385
"CACNA1A"	"KCNIP2"	0.574
"CACNA1A"	"KCNK4"	0.357
"MSN"	"ACTA1"	0.393
"MSN"	"CRB2"	0.395
"MSN"	"PGK1"	0.333
"MSN"	"SLC9A3R2"	0.638
"MSN"	"VAV1"	0.475
"RAB5B"	"TGOLN2"	0.129
"RAB5B"	"ARPC4"	0.488
"RAB5B"	"SYT8"	0.592
"RAB5B"	"RBM10"	NA
"HLA-G"	"HLA-DRA"	0.699
"HLA-G"	"ADM2"	0.3
"HLA-G"	"ADAR"	0.464
"HLA-G"	"TRIM22"	0.509
"HLA-G"	"HLA-DQA2"	0.713
"HLA-G"	"IRF2"	0.512
"HLA-G"	"IFI30"	0.62
"HLA-G"	"IFIT2"	0.453
"RRM2"	"ATP5G2"	NA
"RRM2"	"DNAJC9"	0.061
"RRM2"	"TNNT2"	0.058
"HTR4"	"FSHR"	0.385
"HTR4"	"GNB1"	0.579
"HTR4"	"ADM2"	0.475
"HTR4"	"GPR20"	0.714
"CYB561"	"DBH"	0.18
"DNAJC5"	"ECE1"	0.177
"TPM2"	"MYL6"	0.71
"TPM2"	"TNNT2"	0.781
"TPM2"	"ACTA1"	0.623
"COMT"	"TXNRD2"	0.032
"COMT"	"DBH"	0.62
"COMT"	"TH"	0.425
"MRPL21"	"PSTPIP1"	0.317
"CTNNBL1"	"LSM2"	0.56
"CTNNBL1"	"GTF2F1"	0.464
"SEPN1"	"SEPW1"	NA
"SEPN1"	"ACTA1"	NA
"SEPN1"	"TXNRD2"	NA
"HMGN2"	"TXNRD2"	0
"WDTC1"	"MGAM"	0.196
"WDTC1"	"ATP6V1F"	0.064
"WDTC1"	"NUMA1"	0.244
"WDTC1"	"TNF"	0.527
"WDTC1"	"DPH5"	0.367
"IRF2BP2"	"IRF2"	0.35
"ACTA1"	"MYL6"	0.756
"ACTA1"	"TMSB4X"	0.378
"ACTA1"	"TNNT2"	0.656
"ACTA1"	"ARPC4"	0.343
"ACTA1"	"CALML5"	0.297
"ACTA1"	"OBSCN"	0.423
"ACTA1"	"DIRAS3"	0.179
"ACTA1"	"MIB2"	0.177
"ACTA1"	"PGK1"	0.385
"ACTA1"	"DIRAS2"	NA
"ACTA1"	"VAV1"	0.27
"ACTA1"	"FAU"	NA
"OPTC"	"DIRAS2"	NA
"OPTC"	"GNB1"	NA
"OPTC"	"DIRAS3"	NA
"TNNT2"	"MYL6"	0.66
"SDHC"	"TNF"	0.197
"SDHC"	"TIMM8A"	0
"SDHC"	"UQCRQ"	0.778
"SDHC"	"NR5A1"	0.151
"ADAMTS4"	"ADAMTS13"	0.089
"CRABP2"	"PSTPIP1"	0.506
"NES"	"CXCR4"	0.309
"NES"	"TH"	0.279
"NES"	"NKX6-2"	0.25
"NES"	"MCL1"	0.169
"NES"	"NDP"	0.41
"ADAR"	"WDR81"	0.25
"ADAR"	"PSMA7"	0.211
"ADAR"	"IRF2"	0.663
"ADAR"	"CDA"	0.404
"ADAR"	"IFIT2"	0.532
"IL6R"	"CSF3R"	0.438
"IL6R"	"HCK"	0.621
"IL6R"	"TNF"	0.605
"IL6R"	"VAV1"	0.554
"IL6R"	"SOS1"	0.564
"ECHS1"	"DHRS7B"	0.492
"ECHS1"	"HBD"	0.463
"ECHS1"	"HSD17B1"	0.567
"NKX6-2"	"POU3F4"	0.288
"CRTC2"	"CREB3L1"	0.367
"CRTC2"	"FKBP1C"	NA
"S100A6"	"S100A8"	0.306
"S100A8"	"S100A12"	0.729
"S100A8"	"FCN1"	0.51
"S100A8"	"HCK"	0.595
"S100A8"	"TNF"	0.606
"S100A12"	"FCN1"	0.599
"S100A12"	"NFKB2"	0.433
"LCE2A"	"LCE2C"	1
"MCL1"	"ECE1"	0.307
"MCL1"	"DDOST"	0.308
"MCL1"	"TNF"	0.461
"MCL1"	"BBC3"	0.598
"MCL1"	"NDP"	0.377
"PLEKHO1"	"CSNK2B"	NA
"ATP6AP1"	"ATP6V1F"	0.604
"ATP6AP1"	"ATP5G2"	NA
"EMD"	"GUCA2B"	0.272
"ATXN7L2"	"ATXN7L3"	NA
"NFKB2"	"CORT"	0.295
"NFKB2"	"TNF"	0.458
"NFKB2"	"TLX1"	NA
"NFKB2"	"PSMA7"	0.303
"NFKB2"	"PSME4"	0.382
"TLX1"	"LHX2"	NA
"SMAP1"	"SYNGAP1"	0.168
"PSMA7"	"PSME4"	0.727
"PSMA7"	"OAZ2"	0.476
"PSMA7"	"TNF"	0.17
"PSMA7"	"ARPC4"	0.071
"PSMA7"	"CXCR4"	0.123
"DIRAS3"	"GNB1"	0.397
"DIRAS3"	"IGFALS"	0.483
"FCN1"	"HCK"	0.471
"IFIT2"	"TRIM22"	0.541
"IFIT2"	"IRF2"	0.599
"SARDH"	"GCAT"	0.612
"SARDH"	"TXNRD2"	0.148
"HECTD3"	"RNF130"	0.948
"HECTD3"	"MIB2"	0.468
"HECTD3"	"ASB2"	0.468
"ZNF503"	"SAMD8"	0.223
"SET"	"TREX1"	0.535
"SET"	"PPAN"	0.437
"SET"	"PRMT8"	0.536
"TIMM8A"	"CDA"	0.058
"POU3F1"	"MPZ"	0.312
"CSF3R"	"HCK"	0.384
"CSF3R"	"PRAM1"	0.391
"CSF3R"	"TNF"	0.34
"CSF3R"	"CEBPA"	0.317
"POU3F4"	"PGK1"	0.166
"PGK1"	"RPL13A"	0.361
"PGK1"	"RPL11"	0.317
"PGK1"	"CXCR4"	0.445
"NR5A1"	"FSHR"	0.624
"LHX2"	"CRB2"	0.492
"LHX2"	"MSX1"	0.337
"LHX2"	"EVX1"	NA
"KPNA6"	"RPL11"	0.833
"GRM4"	"GNB1"	0.559
"GRM4"	"CXCR4"	0.454
"GRM4"	"CORT"	0.755
"RPL11"	"RPL41"	0.648
"RPL11"	"TP73"	0.527
"RPL11"	"SLC3A2"	0.205
"RPL11"	"RPL18"	0.648
"RPL11"	"DDOST"	0.341
"RPL11"	"RPL13A"	0.693
"RPL11"	"ATP5G2"	NA
"RPL11"	"RPL37A"	0.622
"RPL11"	"RPL32"	0.648
"RPL11"	"FAU"	NA
"SLC39A7"	"KIFC1"	0.136
"HLA-DMA"	"HLA-DRA"	0.721
"HLA-DMA"	"HLA-DQA2"	0.684
"ECE1"	"TH"	0.459
"HLA-DQA2"	"HLA-DRA"	0.88
"HLA-DQA2"	"RNASET2"	0.509
"HLA-DQA2"	"TRIM22"	0.524
"HLA-DQA2"	"IRF2"	0.544
"HLA-DQA2"	"LAT"	0.63
"HLA-DQA2"	"IFI30"	0.859
"DDOST"	"UQCRQ"	0.548
"DDOST"	"RPL18"	0.443
