"symbol1"	"symbol2"	"BP"
"SOCS1"	"HECTD3"	0.599
"PPAP2C"	"LPHN1"	NA
"PPAP2C"	"AGPAT1"	NA
"PPAP2C"	"MGAM"	NA
"CD300E"	"ZCWPW1"	NA
"NPW"	"CXCR4"	0.372
"NPW"	"CORT"	0.677
"NPW"	"GRM4"	0.541
"NPW"	"GNB1"	0.516
"DNAH11"	"TUBB"	0.394
"DNAH11"	"KIFC1"	0.497
"DNAH11"	"KIF25"	0.39
"DNAH11"	"DYNC1H1"	0.368
"DNAH11"	"ACTA1"	0.214
"KRTAP11-1"	"KRTAP23-1"	1
"KRTAP11-1"	"KRTAP19-6"	1
"KRTAP11-1"	"KRTAP6-2"	1
"KRTAP11-1"	"KRTAP6-3"	1
"IFITM1"	"ADAR"	0.612
"IFITM1"	"TRIM22"	0.621
"IFITM1"	"IRF2"	0.67
"IFITM1"	"HLA-G"	0.575
"IFITM1"	"IFIT2"	0.603
"TSSC4"	"IGF2R"	NA
"TSSC4"	"CDKN1C"	NA
"DGCR6"	"PRODH"	0.09
"DGCR6"	"TBX1"	0.441
"IDH2"	"CEBPA"	0.246
"IDH2"	"TXNRD2"	0.02
"IDH2"	"WDTC1"	0.312
"IDH2"	"ECHS1"	0.519
"IDH2"	"UGP2"	0.442
"EEF1G"	"RPL7"	0.337
"EEF1G"	"RANGAP1"	0
"EEF1G"	"RPL36AL"	NA
"EEF1G"	"RPL27A"	0.448
"EEF1G"	"RPL11"	0.235
"EEF1G"	"RTN4RL2"	0.253
"EEF1G"	"RPL13A"	0.425
"EEF1G"	"GSPT2"	0.459
"EEF1G"	"NPM3"	0
"EEF1G"	"RPL37A"	0.448
"EEF1G"	"TUBB"	0.186
"EEF1G"	"OPTC"	NA
"EEF1G"	"RPS2"	0.39
"EEF1G"	"IGFALS"	0.596
"EEF1G"	"RPLP0"	0.375
"EEF1G"	"RPL14"	0.373
"EEF1G"	"RPL32"	0.473
"EEF1G"	"CALML5"	0.284
"EEF1G"	"EIF5A"	0.274
"EEF1G"	"RPL18"	0.473
"EEF1G"	"PGK1"	0.181
"EEF1G"	"GNL1"	0.395
"EEF1G"	"RPL10"	0.363
"EEF1G"	"SDSL"	0
"EEF1G"	"FAU"	NA
"LSMD1"	"LSM2"	NA
"EPHB3"	"AP2A1"	0.359
"EPHB3"	"ARPC4"	0.369
"EPHB3"	"ARPC5"	0.441
"EPHB3"	"TCF7"	0.372
"EPHB3"	"LIMK2"	0.355
"EPHB3"	"GIT1"	0.2
"EPHB3"	"EFNA4"	0.575
"TNFAIP2"	"MIB2"	0.166
"ALAS2"	"SARDH"	0.016
"ALAS2"	"HBD"	0.315
"ALAS2"	"GCAT"	0.233
"ALX4"	"EXT2"	0.168
"LAMP1"	"VPS28"	0.237
"LAMP1"	"KIR2DL1"	0.383
"LAMP1"	"TGOLN2"	0.167
"LAMP1"	"TNF"	0.236
"LAMP1"	"SQSTM1"	0.275
"LAMP1"	"IGF2R"	0.553
"RAB11B"	"RAB5B"	0.596
"RAB11B"	"MYO18B"	NA
"RAB11B"	"RAB5C"	0.62
"RAB11B"	"PIP5K1C"	0.416
"RAB11B"	"ARL16"	NA
"MTA1"	"PIAS3"	0.227
"MTA1"	"TAF1C"	0.45
"VWCE"	"DLG5"	0.393
"CACNA1H"	"CACNA1A"	0.545
"CACNA1H"	"RASGRP2"	0.383
"CACNA1H"	"CACNA2D4"	0.262
"CACNA1H"	"PPP2R4"	NA
"CACNA1H"	"CALML5"	0.397
"KRTAP6-2"	"KRTAP19-6"	1
"KRTAP6-2"	"KRTAP23-1"	1
"KRTAP6-2"	"KRTAP6-3"	1
"MYO18B"	"ACTA1"	NA
"MYO18B"	"CALML5"	NA
"MYO18B"	"TPM2"	NA
"MYO18B"	"MYL6"	NA
"TRIM46"	"HLA-DRA"	0.085
"TRIM46"	"HLA-DRB1"	0.051
"TRIM46"	"IFI30"	0.029
"TRIM46"	"HLA-DQA2"	0.11
"TRIM46"	"HLA-G"	0.121
"TRIM46"	"IRF2"	0.241
"BCL9L"	"TCF7"	0.628
"PIP5K1C"	"PIK3R5"	0.381
"PIP5K1C"	"PLCD1"	0.249
"PIP5K1C"	"DNM2"	0.589
"RTN4RL2"	"GNB1"	0.533
"RTN4RL2"	"DIRAS3"	0.358
"RTN4RL2"	"DIRAS2"	NA
"OR6N1"	"GNB1"	NA
"PPFIA3"	"GIT1"	0.167
"PPFIA3"	"DOC2A"	0.622
"EIF5A"	"RPL18"	0.459
"EIF5A"	"RPL36AL"	NA
"EIF5A"	"RPL7"	0.396
"EIF5A"	"RPL27A"	0.474
"EIF5A"	"RPL11"	0.374
"EIF5A"	"RPS2"	0.443
"EIF5A"	"RPL13A"	0.424
"EIF5A"	"PGK1"	0.218
"EIF5A"	"RPL10"	0.495
"EIF5A"	"RPL37A"	0.474
"EIF5A"	"RPLP0"	0.403
"EIF5A"	"RPL14"	0.426
"KIR2DL1"	"HLA-G"	0.625
"FGD3"	"RHOG"	0.752
"FGD3"	"RHOBTB1"	0.707
"TNNI1"	"MYL6"	0.857
"TNNI1"	"TNNT2"	0.613
"TNNI1"	"KCNIP2"	0.318
"TNNI1"	"ACTA1"	0.622
"TNNI1"	"CALML5"	0.198
"TNNI1"	"TPM2"	0.79
"KCNE1"	"KCNJ11"	0.689
"KCNE1"	"TH"	0.284
"KCNE1"	"KCNIP2"	0.751
"KCNE1"	"PCNT"	0.201
"KCNE1"	"MICAL1"	0.339
"ZFP36L1"	"KHSRP"	0.439
"ISYNA1"	"ECHS1"	0.361
"ISYNA1"	"MSN"	0.03
"DNAJB2"	"GSPT2"	0.206
"STARD7"	"NR5A1"	0.14
"RHOBTB1"	"OBSCN"	0.582
"RHOBTB1"	"VAV1"	0.507
"RHOBTB1"	"ARHGEF16"	0.49
"RHOBTB1"	"RHOG"	0.72
"RHOBTB1"	"SOS1"	0.57
"RHOBTB1"	"ACTA1"	0.46
"RHOBTB1"	"ARHGAP9"	0.424
"UGP2"	"SLC37A1"	0
"UGP2"	"MGAM"	0.247
"UGP2"	"WDTC1"	0.196
"RASGRP2"	"CACNA2D4"	0.158
"RASGRP2"	"CACNA1A"	0.428
"TUBB"	"FAU"	NA
"TUBB"	"AZI1"	NA
"TUBB"	"PCNT"	0.722
"TUBB"	"KIFC1"	0.616
"TUBB"	"ACTA1"	0.327
"TUBB"	"CALML5"	0.625
"TUBB"	"TBCA"	0.513
"TUBB"	"OBSCN"	0.401
"TUBB"	"DYNC1H1"	0.712
"TUBB"	"KIF25"	0.606
"TUBB"	"PLP2"	0.424
"TUBB"	"CSNK1E"	0.619
"RPLP0"	"RPL37A"	0.8
"RPLP0"	"RPL41"	0.834
"RPLP0"	"RPL32"	0.834
"RPLP0"	"FTSJ3"	0.328
"RPLP0"	"RPL10"	0.805
"RPLP0"	"RPL7"	0.868
"RPLP0"	"RPS21"	0.798
"RPLP0"	"RPL27A"	0.8
"RPLP0"	"RPL11"	0.696
"RPLP0"	"MIB2"	0.329
"RPLP0"	"RPS2"	0.815
"RPLP0"	"DDOST"	0.481
"RPLP0"	"RPL36AL"	NA
"RPLP0"	"RPL18"	0.834
"RPLP0"	"RPL13A"	0.827
"RPLP0"	"ATP5G2"	NA
"RPLP0"	"PGK1"	0.327
"RPLP0"	"GNL1"	0.333
"RPLP0"	"GSPT2"	0.639
"RPLP0"	"RPL14"	0.875
"RPLP0"	"FAU"	NA
"PLAUR"	"TBCA"	0.369
"PLAUR"	"HCK"	0.623
"PLAUR"	"IGF2R"	0.644
"PLAUR"	"TNF"	0.52
"PLAUR"	"ADAMTS4"	0.156
"PLAUR"	"FOXM1"	0.507
"CPSF1"	"RANGAP1"	0.161
"CPSF1"	"PCBP2"	0.508
"CPSF1"	"GTF2F1"	0.546
"CPSF1"	"LSM2"	0.67
"CPSF1"	"XAB2"	0.675
"CPSF1"	"CTNNBL1"	0.55
"RHOG"	"SOS1"	0.656
"RHOG"	"OBSCN"	0.608
"RHOG"	"VAV1"	0.625
"RHOG"	"DNM2"	0.575
"RHOG"	"ARHGEF16"	0.738
"RHOG"	"ACTA1"	0.441
"RHOG"	"ARHGAP9"	0.56
"RPL7"	"RPS21"	0.835
"RPL7"	"RPL27A"	0.791
"RPL7"	"RPL11"	0.726
"RPL7"	"RPS2"	0.914
"RPL7"	"DDOST"	0.373
"RPL7"	"RPL36AL"	NA
"RPL7"	"RPL18"	0.792
"RPL7"	"RPL13A"	0.746
"RPL7"	"GSPT2"	0.607
"RPL7"	"GNL1"	0.303
"RPL7"	"RPL10"	0.831
"RPL7"	"RPL37A"	0.791
"RPL7"	"RPL41"	0.792
"RPL7"	"PPAN"	0.917
"RPL7"	"RPL14"	0.989
"RPL7"	"RPL32"	0.792
"RPL7"	"FAU"	NA
"RPL7"	"FTSJ3"	0.583
"RPL7"	"MYBBP1A"	0.371
"TPST2"	"KHSRP"	0.078
"TPST2"	"FOXM1"	0.104
"UBE2V1"	"ATP6V1F"	0.229
"UBE2V1"	"MIB2"	0.625
"UBE2V1"	"ASB2"	0.646
"UBE2V1"	"HECTD3"	0.563
"UBE2V1"	"RNF130"	0.385
"UBE2V1"	"FAU"	NA
"TCF7"	"NR5A1"	0.408
"EIF4EBP1"	"PPP2R4"	NA
"EIF4EBP1"	"FKBP1C"	NA
"EIF4EBP1"	"LRRC20"	NA
"EIF4EBP1"	"PIM2"	0.41
"EIF4EBP1"	"CRTC2"	0.221
"EIF4EBP1"	"GSPT2"	0.302
"EIF4EBP1"	"EIF4G3"	0.863
"TRIM3"	"HLA-DRA"	0.221
"TRIM3"	"HLA-DQA2"	0.248
"TRIM3"	"IRF2"	0.4
"TRIM3"	"HLA-DRB1"	0.086
"TRIM3"	"HLA-G"	0.182
"TRIM3"	"IFI30"	0.061
"SDSL"	"GCAT"	0.605
"SDSL"	"SLC3A2"	0
"SDSL"	"RPL27A"	0.126
"SDSL"	"RPL11"	0.064
"SIGLEC1"	"SPN"	0.417
"STAT5A"	"PIAS3"	0.062
"STAT5A"	"CSF3R"	0.415
"STAT5A"	"STAT4"	0.403
"STAT5A"	"SDHC"	0.267
"STAT5A"	"CXCR4"	0.367
"STAT5A"	"MCL1"	0.334
"STAT5A"	"IL6R"	0.425
"STAT5A"	"HCK"	0.433
"STAT5A"	"TNF"	0.398
"STAT5A"	"VAV1"	0.361
"GSPT2"	"RPL27A"	0.767
"GSPT2"	"RPS21"	0.658
"GSPT2"	"RPL11"	0.435
"GSPT2"	"RPL13A"	0.674
"GSPT2"	"RPL37A"	0.767
"GSPT2"	"RPL14"	0.649
"GSPT2"	"RPL32"	0.796
"GSPT2"	"ACTA1"	0.243
"GSPT2"	"RPS2"	0.684
"GSPT2"	"RPL36AL"	NA
"GSPT2"	"RPL18"	0.796
"GSPT2"	"PGK1"	0.317
"GSPT2"	"RPL10"	0.612
"GSPT2"	"RPL41"	0.796
"GSPT2"	"FAU"	NA
"RPL10"	"RPS21"	0.745
"RPL10"	"RPL27A"	0.766
"RPL10"	"RPL11"	0.702
"RPL10"	"RPL13A"	0.753
"RPL10"	"ATP5G2"	NA
"RPL10"	"RPL37A"	0.766
"RPL10"	"RPL14"	0.835
"RPL10"	"RPL32"	0.768
"RPL10"	"RPS2"	0.789
"RPL10"	"RPL18"	0.768
"RPL10"	"DDOST"	0.4
"RPL10"	"RPL36AL"	NA
"RPL10"	"RPL41"	0.768
"RPL10"	"FAU"	NA
"RPS2"	"RPL27A"	0.879
"RPS2"	"RPS21"	0.851
"RPS2"	"RPL41"	0.872
"RPS2"	"CSNK1E"	0.4
"RPS2"	"RPL14"	0.928
"RPS2"	"RPL32"	0.872
"RPS2"	"ELAVL3"	NA
"RPS2"	"FAU"	NA
"RPS2"	"PRMT8"	0.479
"RPS2"	"RPL11"	0.751
"RPS2"	"LSM2"	0.508
"RPS2"	"DDOST"	0.424
"RPS2"	"RPL36AL"	NA
"RPS2"	"RPL18"	0.872
"RPS2"	"RPL13A"	0.792
"RPS2"	"MYBBP1A"	0.39
"RPS2"	"ATP5G2"	NA
"RPS2"	"PGK1"	0.33
"RPS2"	"RPL37A"	0.879
"FHIT"	"SARDH"	0.134
"FOXM1"	"SDHC"	0.264
"FOXM1"	"PAX8"	0.295
"FOXM1"	"KCNJ11"	0.251
"FOXM1"	"RRM2"	0.339
"FOXM1"	"S100A8"	0.329
"FOXM1"	"WDTC1"	0.446
"FOXM1"	"NKX6-2"	0.601
"FOXM1"	"PPP2R4"	NA
"BAZ1B"	"MYBBP1A"	0.562
"BAZ1B"	"WAC"	0.64
"BAZ1B"	"TAF1C"	0.644
"PYCR2"	"PRODH"	0.703
"SERPINA6"	"CORT"	0.313
"GAL3ST1"	"SPN"	0.281
"GAL3ST1"	"MGAM"	0
"HELT"	"GATA2"	0.615
"HELT"	"MGAM"	0.181
"TNFSF13"	"SET"	0.502
"ZMAT5"	"GTF2F1"	0.557
"ZMAT5"	"LSM2"	0.899
"APOL3"	"COMT"	0.213
"APOL3"	"TNF"	0.27
"RPL14"	"RPL27A"	0.848
"RPL14"	"RPS21"	0.866
"RPL14"	"RPL11"	0.721
"RPL14"	"DDOST"	0.404
"RPL14"	"RPL36AL"	NA
"RPL14"	"RPL18"	0.844
"RPL14"	"RPL13A"	0.787
"RPL14"	"RPL37A"	0.848
"RPL14"	"RPL41"	0.844
"RPL14"	"RPL32"	0.844
"RPL14"	"FAU"	NA
"RPL14"	"FTSJ3"	0.52
"GATA2"	"QRSL1"	0.172
"GATA2"	"CEBPA"	0.632
"RAB5C"	"AP2A1"	0.426
"RAB5C"	"TGOLN2"	0.308
"RAB5C"	"RAB5B"	0.951
"RAB5C"	"MCL1"	0.197
"RAB5C"	"ARPC4"	0.422
"RAB5C"	"IGF2R"	0.567
"RAB5C"	"FTL"	0.437
"RAB5C"	"SYT8"	0.61
"RAB5C"	"RBM10"	NA
"RAB5C"	"BLOC1S3"	0.362
"RAB5C"	"ARPC5"	0.544
"RAB5C"	"NDP"	0.351
"RAB5C"	"DNM2"	0.477
"KCNJ11"	"WDTC1"	0.211
"RPS21"	"RPL27A"	0.82
"RPS21"	"RPL11"	0.659
"RPS21"	"UQCRQ"	0.189
"RPS21"	"DDOST"	0.394
"RPS21"	"RPL36AL"	NA
"RPS21"	"RPL18"	0.851
"RPS21"	"RPL13A"	0.756
"RPS21"	"RPL37A"	0.82
"RPS21"	"RPL41"	0.851
"RPS21"	"CSNK1E"	0.363
"RPS21"	"RPL32"	0.851
"RPS21"	"ELAVL3"	NA
"RPS21"	"FAU"	NA
"RPL36AL"	"RPL27A"	NA
"RPL36AL"	"RPL18"	NA
"RPL36AL"	"RPL11"	NA
"RPL36AL"	"DDOST"	NA
"RPL36AL"	"RPL13A"	NA
"RPL36AL"	"RPL37A"	NA
"RPL36AL"	"RPL41"	NA
"RPL36AL"	"RPL32"	NA
"RPL36AL"	"FAU"	NA
"RPL27A"	"SLC3A2"	0.225
"RPL27A"	"RPL11"	0.585
"RPL27A"	"DDOST"	0.458
"RPL27A"	"RPL18"	0.978
"RPL27A"	"RPL13A"	0.863
"RPL27A"	"RPL37A"	1
"RPL27A"	"RPL41"	0.978
"RPL27A"	"RPL32"	0.978
"RPL27A"	"PSTPIP1"	0.356
"RPL27A"	"FAU"	NA
"KIF25"	"SURF4"	0.39
"KIF25"	"INCENP"	0.353
"KIF25"	"KIFC1"	0.667
"KIF25"	"DYNC1H1"	0.572
"ADAMTSL2"	"ADAMTS13"	0.308
"ADAMTSL2"	"ADAMTS4"	0
"KRTAP23-1"	"KRTAP19-6"	1
"KRTAP23-1"	"KRTAP6-3"	1
"ENTPD2"	"POLR2J2"	NA
"ENTPD2"	"WDTC1"	0.086
"ENTPD2"	"RRM2"	0.396
"MRPL52"	"MRPL21"	0.954
"HTR3A"	"HTR4"	0.662
"DNM2"	"VAV1"	0.582
"DNM2"	"HLA-DRA"	0.416
"DNM2"	"RAB5B"	0.518
"DNM2"	"MPZ"	0.243
"DNM2"	"TGOLN2"	0.509
"DNM2"	"MSN"	0.452
"DNM2"	"PSTPIP1"	0.436
"DNM2"	"HLA-DQA2"	0.363
"DNM2"	"SYT8"	0.512
"DNM2"	"AP2A1"	0.584
"DNM2"	"ACTA1"	0.375
"DNM2"	"ARPC4"	0.531
"DNM2"	"IGF2R"	0.68
"DNM2"	"HLA-DRB1"	0.269
"DNM2"	"ARPC5"	0.555
"ATP5G1"	"RPL11"	NA
"ATP5G1"	"UQCRQ"	NA
"ATP5G1"	"ATP6V1F"	NA
"ATP5G1"	"CHCHD2"	NA
"ATP5G1"	"ATP5G2"	NA
"ATP5G1"	"ATP6AP1"	NA
"ATP5G1"	"RRM2"	NA
"ATP5G1"	"TIMM8A"	NA
"RANGAP1"	"INCENP"	0
"RANGAP1"	"GNL1"	0.169
"RANGAP1"	"RPL37A"	0.118
"DYNC1H1"	"AZI1"	NA
"DYNC1H1"	"PCNT"	0.741
"DYNC1H1"	"HLA-DQA2"	0.309
"DYNC1H1"	"KIFC1"	0.635
"DYNC1H1"	"RAB3GAP2"	0.28
"DYNC1H1"	"BET1L"	0.281
"DYNC1H1"	"EPPK1"	0.282
"DYNC1H1"	"HLA-DRA"	0.367
"DYNC1H1"	"CSNK1E"	0.428
"DYNC1H1"	"MSN"	0.339
"DYNC1H1"	"HLA-DMA"	0.193
"DYNC1H1"	"ACTA1"	0.232
"DYNC1H1"	"HLA-DRB1"	0.244
"DYNC1H1"	"TPM2"	0.262
"TNFRSF10C"	"ECE1"	0.097
"TNFRSF10C"	"TNF"	0.299
"TNFRSF10C"	"MCL1"	0.554
"TNFRSF10C"	"NDP"	0.431
"ADAM15"	"HCK"	0.457
"IGF2R"	"AP2A1"	0.555
"IGF2R"	"SYT8"	0.598
"IGF2R"	"BLOC1S3"	0.349
"IGF2R"	"CDKN1C"	0.394
"IGF2R"	"ARPC5"	0.632
"IGF2R"	"RAB5B"	0.559
"IGF2R"	"TGOLN2"	0.5
"IGF2R"	"ARPC4"	0.535
"IGF2R"	"FTL"	0.449
"MFNG"	"CRB2"	0.073
"MFNG"	"LHX2"	0.3
"PRODH"	"COMT"	0.183
"ASNA1"	"EMD"	0.225
"SEMA4F"	"OBSCN"	0.433
"XAB2"	"PCBP2"	0.559
"XAB2"	"GTF2F1"	0.675
"XAB2"	"LSM2"	0.695
"XAB2"	"CTNNBL1"	0.583
"STAT4"	"TNF"	0.251
"STAT4"	"PIAS3"	0.009
"STAT4"	"HLA-DRB1"	0.411
"ZNF429"	"HLA-DRB1"	NA
"ZNF429"	"HLA-DRA"	NA
"UBL5"	"UQCRQ"	0.351
"UBL5"	"POLR2J2"	NA
"UBL5"	"FAU"	NA
"ENTPD4"	"NT5M"	0.723
"ENTPD4"	"RRM2"	0.177
"MICAL1"	"TH"	0.292
"MICAL1"	"ACTA1"	0.401
"PPP2R4"	"CACNA1A"	NA
"PPP2R4"	"TLX1"	NA
"PPP2R4"	"MCL1"	NA
"PPP2R4"	"PRAM1"	NA
"PPP2R4"	"SET"	NA
"PPP2R4"	"CACNA2D4"	NA
"AP2A1"	"HLA-DQA2"	0.312
"AP2A1"	"SYT8"	0.421
"AP2A1"	"ARPC5"	0.531
"AP2A1"	"MSN"	0.354
"AP2A1"	"HLA-DRB1"	0.264
"AP2A1"	"ARPC4"	0.475
"AP2A1"	"RAB5B"	0.484
"AP2A1"	"HLA-DRA"	0.378
"AP2A1"	"TGOLN2"	0.35
"ELAVL3"	"HSD17B1"	NA
"ELAVL3"	"FAU"	NA
"ELAVL3"	"DHRS7B"	NA
"PCBP2"	"GTF2F1"	0.664
"PCBP2"	"CEBPA"	0.496
"PCBP2"	"CTNNBL1"	0.439
"PCBP2"	"LSM2"	0.498
"PCNT"	"AZI1"	NA
"PCNT"	"CNTROB"	0.545
"PCNT"	"CSNK1E"	0.436
"ARPC5"	"SYT8"	0.537
"ARPC5"	"EFHD2"	NA
"ARPC5"	"RAB5B"	0.537
"ARPC5"	"TGOLN2"	0.506
"ARPC5"	"ACTA1"	0.374
"ARPC5"	"ARPC4"	0.899
"DDA1"	"ECHS1"	0.133
"CSNK1E"	"SMAP1"	0.648
"CSNK1E"	"AZI1"	NA
"CSNK1E"	"CSNK2B"	0.576
"CSNK1E"	"OBSCN"	0.376
"HLA-DRB1"	"GNB1"	0.276
"HLA-DRB1"	"HLA-DRA"	0.88
"HLA-DRB1"	"TRIM22"	0.441
"HLA-DRB1"	"HLA-DQA2"	0.922
"HLA-DRB1"	"IRF2"	0.471
"HLA-DRB1"	"LAT"	0.552
"HLA-DRB1"	"TNF"	0.208
"HLA-DRB1"	"VAV1"	0.44
"HLA-DRB1"	"PADI4"	0.126
"HLA-DRB1"	"HLA-DMA"	0.707
"HLA-DRB1"	"FYB"	NA
"HLA-DRB1"	"HLA-G"	0.588
"HLA-DRB1"	"IFI30"	0.845
"SPN"	"TNF"	0.497
"SPN"	"VAV1"	0.525
"SPN"	"MSN"	0.559
"CD300A"	"MSN"	0.334
"CACNA1A"	"CALML5"	0.466
"CACNA1A"	"GNB1"	0.441
"CACNA1A"	"CACNA2D4"	0.376
"CACNA1A"	"KCNIP2"	0.597
"CACNA1A"	"KCNK4"	0.322
"MSN"	"ACTA1"	0.314
"MSN"	"CRB2"	0.279
"MSN"	"PGK1"	0.31
"MSN"	"SLC9A3R2"	0.682
"MSN"	"VAV1"	0.433
"RAB5B"	"TGOLN2"	0.303
"RAB5B"	"ARPC4"	0.415
"RAB5B"	"SYT8"	0.576
"RAB5B"	"RBM10"	NA
"HLA-G"	"HLA-DRA"	0.645
"HLA-G"	"ADM2"	0.312
"HLA-G"	"ADAR"	0.405
"HLA-G"	"TRIM22"	0.518
"HLA-G"	"HLA-DQA2"	0.666
"HLA-G"	"IRF2"	0.454
"HLA-G"	"IFI30"	0.512
"HLA-G"	"IFIT2"	0.378
"RRM2"	"ATP5G2"	NA
"RRM2"	"DNAJC9"	0
"RRM2"	"TNNT2"	0
"HTR4"	"FSHR"	0.407
"HTR4"	"GNB1"	0.606
"HTR4"	"ADM2"	0.608
"HTR4"	"GPR20"	0.733
"CYB561"	"DBH"	0.12
"DNAJC5"	"ECE1"	0.11
"TPM2"	"MYL6"	0.702
"TPM2"	"TNNT2"	0.766
"TPM2"	"ACTA1"	0.591
"COMT"	"TXNRD2"	0.152
"COMT"	"DBH"	0.673
"COMT"	"TH"	0.552
"MRPL21"	"PSTPIP1"	0.373
"CTNNBL1"	"LSM2"	0.565
"CTNNBL1"	"GTF2F1"	0.506
"SEPN1"	"SEPW1"	NA
"SEPN1"	"ACTA1"	NA
"SEPN1"	"TXNRD2"	NA
"HMGN2"	"TXNRD2"	0
"WDTC1"	"MGAM"	0.087
"WDTC1"	"ATP6V1F"	0.149
"WDTC1"	"NUMA1"	0.088
"WDTC1"	"TNF"	0.589
"WDTC1"	"DPH5"	0.208
"IRF2BP2"	"IRF2"	0.132
"ACTA1"	"MYL6"	0.733
"ACTA1"	"TMSB4X"	0.305
"ACTA1"	"TNNT2"	0.632
"ACTA1"	"ARPC4"	0.308
"ACTA1"	"CALML5"	0.341
"ACTA1"	"OBSCN"	0.437
"ACTA1"	"DIRAS3"	0.193
"ACTA1"	"MIB2"	0.235
"ACTA1"	"PGK1"	0.373
"ACTA1"	"DIRAS2"	NA
"ACTA1"	"VAV1"	0.297
"ACTA1"	"FAU"	NA
"OPTC"	"DIRAS2"	NA
"OPTC"	"GNB1"	NA
"OPTC"	"DIRAS3"	NA
"TNNT2"	"MYL6"	0.646
"SDHC"	"TNF"	0.157
"SDHC"	"TIMM8A"	0.153
"SDHC"	"UQCRQ"	0.694
"SDHC"	"NR5A1"	0.195
"ADAMTS4"	"ADAMTS13"	0.121
"CRABP2"	"PSTPIP1"	0.695
"NES"	"CXCR4"	0.352
"NES"	"TH"	0.314
"NES"	"NKX6-2"	0.309
"NES"	"MCL1"	0.155
"NES"	"NDP"	0.48
"ADAR"	"WDR81"	0.192
"ADAR"	"PSMA7"	0.207
"ADAR"	"IRF2"	0.659
"ADAR"	"CDA"	0.326
"ADAR"	"IFIT2"	0.472
"IL6R"	"CSF3R"	0.513
"IL6R"	"HCK"	0.576
"IL6R"	"TNF"	0.523
"IL6R"	"VAV1"	0.5
"IL6R"	"SOS1"	0.543
"ECHS1"	"DHRS7B"	0.294
"ECHS1"	"HBD"	0.308
"ECHS1"	"HSD17B1"	0.521
"NKX6-2"	"POU3F4"	0.138
"CRTC2"	"CREB3L1"	0.378
"CRTC2"	"FKBP1C"	NA
"S100A6"	"S100A8"	0.419
"S100A8"	"S100A12"	0.702
"S100A8"	"FCN1"	0.443
"S100A8"	"HCK"	0.57
"S100A8"	"TNF"	0.527
"S100A12"	"FCN1"	0.542
"S100A12"	"NFKB2"	0.453
"LCE2A"	"LCE2C"	1
"MCL1"	"ECE1"	0.159
"MCL1"	"DDOST"	0.307
"MCL1"	"TNF"	0.387
"MCL1"	"BBC3"	0.563
"MCL1"	"NDP"	0.487
"PLEKHO1"	"CSNK2B"	NA
"ATP6AP1"	"ATP6V1F"	0.558
"ATP6AP1"	"ATP5G2"	NA
"EMD"	"GUCA2B"	0.252
"ATXN7L2"	"ATXN7L3"	NA
"NFKB2"	"CORT"	0.41
"NFKB2"	"TNF"	0.425
"NFKB2"	"TLX1"	NA
"NFKB2"	"PSMA7"	0.393
"NFKB2"	"PSME4"	0.435
"TLX1"	"LHX2"	NA
"SMAP1"	"SYNGAP1"	0.059
"PSMA7"	"PSME4"	0.74
"PSMA7"	"OAZ2"	0.438
"PSMA7"	"TNF"	0.156
"PSMA7"	"ARPC4"	0.104
"PSMA7"	"CXCR4"	0.171
"DIRAS3"	"GNB1"	0.386
"DIRAS3"	"IGFALS"	0.593
"FCN1"	"HCK"	0.457
"IFIT2"	"TRIM22"	0.545
"IFIT2"	"IRF2"	0.658
"SARDH"	"GCAT"	0.441
"SARDH"	"TXNRD2"	0
"HECTD3"	"RNF130"	0.953
"HECTD3"	"MIB2"	0.539
"HECTD3"	"ASB2"	0.539
"ZNF503"	"SAMD8"	0.202
"SET"	"TREX1"	0.55
"SET"	"PPAN"	0.184
"SET"	"PRMT8"	0.492
"TIMM8A"	"CDA"	0.143
"POU3F1"	"MPZ"	0.443
"CSF3R"	"HCK"	0.536
"CSF3R"	"PRAM1"	0.505
"CSF3R"	"TNF"	0.44
"CSF3R"	"CEBPA"	0.516
"POU3F4"	"PGK1"	0.061
"PGK1"	"RPL13A"	0.341
"PGK1"	"RPL11"	0.309
"PGK1"	"CXCR4"	0.438
"NR5A1"	"FSHR"	0.592
"LHX2"	"CRB2"	0.518
"LHX2"	"MSX1"	0.338
"LHX2"	"EVX1"	NA
"KPNA6"	"RPL11"	0.795
"GRM4"	"GNB1"	0.59
"GRM4"	"CXCR4"	0.497
"GRM4"	"CORT"	0.765
"RPL11"	"RPL41"	0.611
"RPL11"	"TP73"	0.533
"RPL11"	"SLC3A2"	0.184
"RPL11"	"RPL18"	0.611
"RPL11"	"DDOST"	0.327
"RPL11"	"RPL13A"	0.627
"RPL11"	"ATP5G2"	NA
"RPL11"	"RPL37A"	0.585
"RPL11"	"RPL32"	0.611
"RPL11"	"FAU"	NA
"SLC39A7"	"KIFC1"	0.012
"HLA-DMA"	"HLA-DRA"	0.695
"HLA-DMA"	"HLA-DQA2"	0.634
"ECE1"	"TH"	0.349
"HLA-DQA2"	"HLA-DRA"	0.879
"HLA-DQA2"	"RNASET2"	0.543
"HLA-DQA2"	"TRIM22"	0.549
"HLA-DQA2"	"IRF2"	0.579
"HLA-DQA2"	"LAT"	0.68
"HLA-DQA2"	"IFI30"	0.848
"DDOST"	"UQCRQ"	0.429
"DDOST"	"RPL18"	0.465
"DDOST"	"RPL13A"	0.547
"DDOST"	"RPL37A"	0.458
